"","redshift","u","g","r","i","z","spec_obj_ID","plate","MJD","class"
"5341",-0.17703,0.57794,0.12891,-0.31671,-0.44408,-0.51225,-1.62075,-1.62077,-2.15354,"GALAXY"
"5342",-0.04747,0.36535,0.70553,0.3318,0.15296,0.08712,0.57107,0.57107,0.60733,"GALAXY"
"5343",2.66629,-0.66354,-0.44835,-0.02895,0.26155,0.3184,0.62049,0.62052,0.45969,"QSO"
"5344",3.33933,0.1885,0.49636,1.0653,1.61344,1.34788,0.28555,0.28553,0.41435,"QSO"
"5345",-0.07346,0.06301,0.69612,0.46268,0.32071,0.08471,0.1951,0.19509,0.60677,"GALAXY"
"5346",-0.03432,1.76335,1.06462,0.71678,0.4504,0.35575,0.34546,0.34548,0.35905,"GALAXY"
"5347",-0.68393,-1.30742,-1.34438,-1.19265,-1.10188,-1.02568,-1.40431,-1.40433,-1.5934,"GALAXY"
"5348",0.1612,0.17991,0.81496,0.7697,0.57623,0.52374,-0.09115,-0.09112,0.16939,"GALAXY"
"5349",0.00997,1.25838,0.68441,0.69427,0.27407,0.14817,0.30314,0.30314,0.2645,"GALAXY"
"5350",0.16105,0.83456,0.92597,0.99222,0.77407,0.55289,1.04796,1.04798,1.44338,"GALAXY"
"5351",2.26376,-0.1663,0.24079,0.62746,0.97375,1.0026,0.83459,0.83459,0.75773,"QSO"
"5352",-0.34452,1.02489,0.11026,-0.29153,-0.37838,-0.38176,0.67671,0.67675,0.53931,"GALAXY"
"5353",-0.69549,-1.36042,-1.43645,-1.38071,-1.32778,-1.23924,-1.11441,-1.11439,-0.78112,"GALAXY"
"5354",3.05517,-0.49506,-0.22985,0.16977,0.51783,0.65406,-0.00441,-0.00441,0.16884,"QSO"
"5355",-0.78916,-1.26936,-1.24306,-1.04413,-0.86979,-0.69936,-0.94843,-0.94842,-1.02221,"STAR"
"5356",1.63607,-0.31711,0.35186,0.89849,0.96119,1.40726,0.72726,0.72722,0.60512,"QSO"
"5357",0.06977,1.07024,1.18709,0.84267,0.53051,0.51742,-0.16798,-0.16801,0.19815,"GALAXY"
"5358",0.32275,1.46492,1.84862,2.31865,2.02578,0.45385,0.73944,0.73941,0.62668,"GALAXY"
"5359",-0.35978,-0.3905,-0.2242,-0.45475,-0.45263,-0.53673,-1.3105,-1.31051,-1.46844,"GALAXY"
"5360",0.05033,0.51676,0.85366,0.69511,0.3952,0.34154,0.38135,0.38139,0.38172,"GALAXY"
"5361",3.56502,-0.27251,-0.22575,0.06974,0.33412,0.50949,-0.39158,-0.39157,0.00793,"QSO"
"5362",-0.78992,-0.97919,-0.79771,-0.49413,-0.25423,-0.10362,-0.65103,-0.65102,-0.40235,"STAR"
"5363",-0.28886,0.75802,0.2629,-0.07957,-0.11229,-0.15407,1.07205,1.07203,0.9955,"GALAXY"
"5364",-0.17549,-0.15841,0.10188,0.27499,0.38121,0.43656,0.77598,0.77599,0.6593,"QSO"
"5365",0.28427,1.54626,1.1202,1.48409,1.36196,1.67633,1.49714,1.49712,1.38754,"GALAXY"
"5366",-0.28757,-0.02044,0.21855,-0.17636,-0.27203,-0.30402,-1.50154,-1.50154,-1.87098,"GALAXY"
"5367",-0.60988,-0.97481,-1.36501,-1.51449,-1.54419,-1.54573,-1.45517,-1.45514,-1.77698,"GALAXY"
"5368",-0.78918,-2.35099,-2.68692,-2.72696,-2.67606,-2.52975,-1.00295,-1.00295,-0.74407,"STAR"
"5369",-0.78888,-0.96057,-0.76364,-0.49539,-0.25846,-0.1041,-0.19069,-0.19071,0.01789,"STAR"
"5370",-0.26822,1.47357,0.17109,-0.29669,-0.37108,-0.40129,-1.54556,-1.54558,-1.78804,"GALAXY"
"5371",-0.68636,-1.03456,-1.35983,-1.47056,-1.46662,-1.4597,-1.26917,-1.26918,-1.35287,"GALAXY"
"5372",-0.78934,-2.07609,-2.1477,-2.034,-1.91843,-1.75782,-1.62075,-1.62077,-2.15354,"STAR"
"5373",0.39648,1.05924,1.46764,0.97723,0.73739,0.3773,1.90017,1.9002,1.45499,"GALAXY"
"5374",1.74954,0.14343,0.66604,1.31499,1.62316,1.66622,-0.04269,-0.04269,0.08313,"QSO"
"5375",1.10128,-0.56012,0.14764,0.38756,0.82677,1.02093,-0.94642,-0.94639,-1.02497,"QSO"
"5376",-0.48057,-0.22617,-0.59335,-0.87324,-0.90165,-0.92157,0.67167,0.67167,0.62557,"GALAXY"
"5377",0.169,0.08514,0.68575,1.11441,1.40799,1.36671,2.21555,2.21554,1.6159,"QSO"
"5378",-0.7886,0.68861,0.17379,-0.2662,-0.28003,-0.2368,-0.86884,-0.86882,-0.84748,"STAR"
"5379",-0.78914,0.09926,-0.17526,0.70748,0.76533,0.30663,0.8485,0.84848,1.14037,"STAR"
"5380",-0.63594,-1.04797,-1.27982,-1.38184,-1.40084,-1.42379,-1.01043,-1.0104,-0.5804,"GALAXY"
"5381",-0.08774,1.33189,0.66178,0.31262,0.12465,-0.00439,-0.3072,-0.30723,-0.05842,"GALAXY"
"5382",-0.07654,1.99206,0.83666,0.46115,0.26562,0.1843,-0.10293,-0.10298,0.04996,"GALAXY"
"5383",-0.33884,1.43232,-0.00054,-0.47566,-0.51704,-0.50738,0.39697,0.39697,0.49563,"GALAXY"
"5384",0.64789,-0.34496,0.17824,0.52528,0.90769,1.01418,1.11607,1.11606,1.24156,"QSO"
"5385",0.10685,1.3455,1.17012,1.03605,0.73201,0.54055,1.13811,1.13808,1.42237,"GALAXY"
"5386",-0.78901,-1.22055,-1.49347,-1.48364,-1.38425,-1.25908,-0.65883,-0.65882,-0.42005,"STAR"
"5387",-0.79033,-0.41509,-0.08565,0.23369,0.52822,0.62346,0.86782,0.86778,1.09779,"STAR"
"5388",0.15149,0.32145,1.35645,0.99053,0.53303,0.28623,2.02652,2.02654,1.61535,"GALAXY"
"5389",-0.2608,0.30116,-0.11847,-0.55003,-0.62333,-0.66647,0.29572,0.29569,0.28109,"GALAXY"
"5390",0.17465,0.75498,1.30239,0.85485,0.59824,0.44357,-0.49993,-0.49996,0.01402,"GALAXY"
"5391",0.14925,-1.30968,-0.83386,-0.34803,-0.04491,0.09058,-1.18215,-1.18213,-1.13777,"QSO"
"5392",0.1595,-0.30127,0.12982,0.60645,0.8164,0.988,0.88271,0.88269,1.39251,"QSO"
"5393",-0.79034,-0.92637,-0.73411,-0.44896,-0.22342,-0.0285,0.34985,0.34989,0.36016,"STAR"
"5394",-0.78918,0.71611,0.5465,0.66682,0.86957,0.85086,0.7387,0.73873,0.77487,"STAR"
"5395",-0.7901,-0.45764,-0.19262,0.22239,0.49602,0.5493,0.62186,0.62188,0.63719,"STAR"
"5396",0.12749,0.84074,1.7143,1.39599,0.97514,0.68463,0.77297,0.77294,0.67589,"GALAXY"
"5397",-0.78921,0.66012,1.03535,0.87591,0.65333,0.42405,0.84442,0.84441,0.78372,"STAR"
"5398",-0.78911,0.10772,0.00655,0.24708,0.41896,0.60925,-0.75297,-0.75298,-0.58372,"STAR"
"5399",-0.00286,0.80762,1.04312,1.24804,1.00887,0.6915,0.82812,0.82815,0.75828,"GALAXY"
"5400",-0.16771,1.02284,0.19893,0.05102,-0.07969,0.02265,-0.1135,-0.11348,0.03503,"GALAXY"
"5401",-0.7901,-0.58774,-0.29092,0.06927,0.31359,0.62021,-1.09066,-1.09068,-1.1234,"STAR"
"5402",-0.69077,-1.18977,-1.51923,-1.60999,-1.60335,-1.60636,-1.2807,-1.2807,-1.41314,"GALAXY"
"5403",-0.70695,-1.40668,-1.50984,-1.41972,-1.3603,-1.29322,-1.2499,-1.24988,-1.36503,"GALAXY"
"5404",-0.06398,1.03376,0.77774,0.56296,0.30592,0.18202,-0.19205,-0.19206,0.01899,"GALAXY"
"5405",0.24414,1.04435,0.76181,1.11312,1.20398,1.05411,1.42669,1.42667,1.37095,"GALAXY"
"5406",-0.7892,-0.62857,0.03268,0.63899,1.06372,1.09928,-1.03951,-1.03953,-1.21795,"GALAXY"
"5407",-0.03669,0.42757,0.9581,0.54804,0.29684,0.16251,0.53313,0.53313,0.442,"GALAXY"
"5408",-0.78832,0.17758,0.39124,0.62859,0.8035,0.76233,-0.49454,-0.49454,-0.21214,"STAR"
"5409",0.0539,1.81971,1.28879,0.67693,0.35939,0.36045,-0.20016,-0.20019,0.13622,"GALAXY"
"5410",0.0332,0.12827,1.07995,0.79497,0.51475,0.41806,0.33599,0.336,0.39389,"GALAXY"
"5411",-0.611,-1.24846,-1.17168,-1.04745,-0.99776,-0.89574,-0.8651,-0.86509,-0.82591,"GALAXY"
"5412",-0.07979,2.19188,1.07308,0.64087,0.4407,0.40694,-0.19847,-0.1985,-0.01087,"GALAXY"
"5413",-0.34412,1.29166,0.29499,0.01495,1.07129,0.6228,0.72692,0.72688,0.81524,"GALAXY"
"5414",-0.78937,0.0854,0.26224,0.6083,0.87471,1.37298,0.83293,0.8329,0.74999,"STAR"
"5415",1.23635,-0.39735,0.15077,0.62342,0.83197,0.95149,1.04591,1.04595,0.98775,"QSO"
"5416",0.12923,-0.5746,-0.13835,0.30839,0.50224,0.54665,0.9179,0.91792,0.78703,"QSO"
"5417",-0.54751,-0.63746,-0.96852,-1.23299,-1.2839,-1.32442,0.39428,0.39426,0.5277,"GALAXY"
"5418",0.24045,0.5533,0.46725,0.71959,0.81304,0.73308,1.52048,1.52049,1.26423,"GALAXY"
"5419",-0.00829,0.85081,0.96368,0.74953,0.50583,0.49668,-0.31232,-0.31231,-0.06506,"GALAXY"
"5420",0.50897,-0.00696,1.15857,1.45273,1.20201,1.44451,1.51065,1.51067,1.4091,"GALAXY"
"5421",-0.008,0.62089,0.33885,0.45519,0.3825,0.3161,-0.26119,-0.26116,-0.02911,"GALAXY"
"5422",2.44521,0.23699,0.44471,0.90857,1.1586,1.25701,0.76886,0.76888,0.65433,"QSO"
"5423",-0.78987,-1.23669,-1.56888,-1.64838,-1.63805,-1.56454,-0.95928,-0.95926,-0.64952,"STAR"
"5424",2.20034,0.15323,0.87153,1.23337,1.46749,1.56309,2.10172,2.10173,1.56835,"QSO"
"5425",0.37791,0.44378,0.84547,1.27026,1.20484,1.11208,1.43619,1.43615,1.38754,"GALAXY"
"5426",-0.109,0.36201,0.94785,0.75652,0.60441,0.70319,0.36206,0.36208,0.36292,"GALAXY"
"5427",-0.29388,0.85069,0.48384,0.07848,-0.0015,-0.04662,0.38105,0.38105,0.37509,"GALAXY"
"5428",-0.78919,1.00141,0.00314,-0.26081,-0.53846,-0.62239,-1.31154,-1.31152,-1.59451,"GALAXY"
"5429",-0.14218,0.89225,0.45228,0.38589,0.20856,0.2813,-0.36205,-0.3621,-0.07943,"GALAXY"
"5430",-0.78927,-2.004,-2.44728,-2.56282,-2.53215,-2.4127,-0.85157,-0.85155,-0.69707,"STAR"
"5431",0.49441,-1.56964,-1.07502,-0.69441,-0.34875,-0.18395,-1.57199,-1.572,-1.99097,"QSO"
"5432",-0.67637,-1.09035,-1.40488,-1.45728,-1.47255,-1.47975,-1.11573,-1.11574,-0.98018,"GALAXY"
"5433",-0.08596,0.73967,0.31387,0.02484,-0.11227,-0.14135,-0.17514,-0.17513,0.03503,"GALAXY"
"5434",-0.24895,0.95828,0.7411,0.36445,0.22113,0.25115,0.54634,0.54634,0.43038,"GALAXY"
"5435",0.01282,2.04812,0.75203,0.61231,0.3926,0.33371,0.68115,0.68115,0.55424,"GALAXY"
"5436",-0.78994,1.52832,0.92836,1.07308,1.18129,1.4237,0.64053,0.64051,0.47573,"STAR"
"5437",0.60987,2.31312,1.73444,1.25223,0.92197,0.59701,0.92845,0.92842,0.9684,"QSO"
"5438",-0.47197,-0.56038,-0.6659,-0.94401,-0.98455,-1.02516,-0.31941,-0.31942,-0.07667,"GALAXY"
"5439",-0.6736,-1.57296,-1.96109,-2.11075,-2.15107,-2.14209,-1.05206,-1.05207,-0.96249,"GALAXY"
"5440",-0.75176,-2.09084,-2.22949,-2.20657,-2.15848,-2.08996,-1.02394,-1.02395,-0.96249,"GALAXY"
"5441",-0.55887,-0.8708,-1.24833,-1.5056,-1.53839,-1.54492,-1.41181,-1.41178,-1.73993,"GALAXY"
"5442",-0.7893,-0.64622,-1.31147,-1.6902,-1.87578,-1.98248,-0.27676,-0.27674,0.16884,"STAR"
"5443",-0.00343,0.84092,1.35093,1.04372,0.77328,0.55683,2.02383,2.02383,1.57001,"GALAXY"
"5444",-0.15918,1.21901,0.77424,0.45873,0.31551,0.20912,-0.45524,-0.45525,-0.20716,"GALAXY"
"5445",-0.64391,-0.77059,-1.07676,-1.18662,-1.16369,-1.18753,-1.06391,-1.06392,-1.1903,"GALAXY"
"5446",-0.51612,-0.49044,-0.97662,-1.19792,-1.23817,-1.29542,-0.35224,-0.35228,-0.0457,"GALAXY"
"5447",-0.08598,0.4363,0.94291,0.70893,0.54603,0.26575,0.68556,0.68555,0.57304,"GALAXY"
"5448",0.14245,0.50412,1.35741,0.94832,0.52064,0.42165,0.38582,0.38579,0.3762,"GALAXY"
"5449",0.12362,0.16627,1.01499,1.2452,0.97897,0.54622,1.73656,1.7366,1.42292,"GALAXY"
"5450",0.1519,1.24197,0.90945,1.17763,0.87645,0.56976,1.22479,1.22479,0.98665,"GALAXY"
"5451",-0.68802,-1.44661,-1.44239,-1.30011,-1.23718,-1.12812,-1.55101,-1.551,-1.80905,"GALAXY"
"5452",-0.16138,0.13921,0.52365,0.10369,-0.04977,-0.11583,0.2571,0.25708,0.25344,"GALAXY"
"5453",-0.7898,0.64739,0.86706,0.94703,0.89934,0.86749,1.03446,1.03443,0.99605,"STAR"
"5454",-0.78953,-0.8351,-0.92382,-0.79814,-0.66956,-0.53961,-0.95485,-0.95485,-0.53119,"STAR"
"5455",-0.67197,-1.26919,-1.25908,-1.20313,-1.16201,-1.11379,-1.19061,-1.1906,-1.2185,"GALAXY"
"5456",-0.06551,0.81743,1.55269,1.05927,0.83971,0.62399,1.35859,1.35859,1.35491,"GALAXY"
"5457",-0.6935,-1.36597,-1.74413,-1.88281,-1.93264,-1.9432,-1.31049,-1.31051,-1.46844,"GALAXY"
"5458",-0.01502,1.85452,0.63077,0.19066,-0.08129,-0.18936,0.25333,0.25335,0.24736,"GALAXY"
"5459",-0.78941,-1.70625,-1.80226,-1.39217,-1.09386,-0.87667,-0.95655,-0.95655,-1.02995,"STAR"
"5460",-0.20238,0.07264,-0.06444,-0.51662,-0.67636,-0.74263,0.36039,0.36039,0.3303,"GALAXY"
"5461",0.01558,1.10596,0.91733,0.71694,0.44195,0.32154,0.68689,0.68691,0.56088,"GALAXY"
"5462",-0.78917,-0.81373,-1.47536,-1.73597,-1.78593,-1.73856,-1.09236,-1.09237,-1.26937,"STAR"
"5463",-0.38878,0.12857,0.68809,1.25616,1.77071,1.56159,0.68047,0.68047,0.54429,"GALAXY"
"5464",-0.69216,-1.2063,-1.23829,-1.10877,-1.0348,-0.95367,-1.12863,-1.12862,-0.94756,"GALAXY"
"5465",-0.61586,-0.83686,-1.04926,-1.17398,-1.16067,-1.17859,-0.8055,-0.80548,-0.58317,"GALAXY"
"5466",-0.78933,-0.68362,-0.22914,0.42999,0.8301,1.1723,1.06867,1.06864,0.98665,"STAR"
"5467",-0.14464,0.42082,0.22317,-0.0741,-0.21537,-0.2291,0.09691,0.09686,0.20423,"GALAXY"
"5468",0.39143,0.99006,0.92505,1.05222,0.77082,0.67209,0.34551,0.34548,0.35905,"GALAXY"
"5469",-0.46465,-0.26957,-0.58443,-0.92337,-0.96581,-0.96868,-0.00405,-0.00407,0.1517,"GALAXY"
"5470",-0.03066,1.69953,1.05529,0.82368,0.53148,0.49665,-0.02471,-0.02474,0.15225,"GALAXY"
"5471",-0.65934,-0.9354,-1.1022,-1.06264,-1.03608,-0.95652,-1.07851,-1.07849,-1.23343,"GALAXY"
"5472",-0.54976,-0.39598,-0.57065,-0.62571,-0.58038,-0.55584,-1.21093,-1.21092,-1.40263,"GALAXY"
"5473",-0.20201,-0.04569,0.15427,-0.0441,-0.05728,-0.0522,-1.51274,-1.51272,-1.87043,"GALAXY"
"5474",-0.26023,1.13758,0.72351,0.38626,0.39997,0.43668,-0.83731,-0.83732,-0.75016,"GALAXY"
"5475",0.27839,1.18179,1.86196,1.37257,1.05229,0.68109,1.06864,1.06864,0.98665,"GALAXY"
"5476",-0.68863,-1.05515,-1.17652,-1.18338,-1.17737,-1.16529,-1.25293,-1.25293,-1.40153,"GALAXY"
"5477",3.53592,1.00182,0.5579,1.04754,1.35788,1.55663,0.35427,0.35429,0.34357,"QSO"
"5478",-0.78971,-0.52187,-0.3139,0.03823,0.30459,0.39898,0.72556,0.72552,0.81966,"STAR"
"5479",2.40122,-0.35521,-0.1045,0.36274,0.71066,0.65179,0.6788,0.67878,0.53987,"QSO"
"5480",-0.01367,0.33678,0.55398,0.68746,0.45166,0.36891,-0.45486,-0.45491,-0.19223,"GALAXY"
"5481",-0.714,-1.20008,-1.51556,-1.61445,-1.61162,-1.62849,-1.51713,-1.51713,-1.9036,"GALAXY"
"5482",-0.68024,-1.85037,-1.90623,-1.85023,-1.82539,-1.74583,-1.45072,-1.45074,-1.77809,"GALAXY"
"5483",-0.78983,-0.19423,-0.03255,0.39802,0.74751,0.68662,-0.4549,-0.45491,-0.19223,"STAR"
"5484",-0.74245,-1.42639,-1.54292,-1.50729,-1.46172,-1.40346,-0.99245,-0.99245,-1.12284,"GALAXY"
"5485",-0.78933,-0.98097,-0.94177,-0.7175,-0.51499,-0.38589,-0.64765,-0.64764,-0.40678,"STAR"
"5486",0.02333,-0.52304,-0.00325,-0.02169,-0.17612,-0.28394,-0.35834,-0.35837,-0.12477,"GALAXY"
"5487",-0.02661,0.36598,0.52296,0.52392,0.33931,0.21802,-0.03791,-0.03795,0.13677,"GALAXY"
"5488",0.9147,1.76685,1.5256,2.12124,1.49107,1.73369,1.50592,1.50593,1.22773,"GALAXY"
"5489",-0.78958,1.28295,0.43607,0.5194,0.68481,0.80911,-0.88475,-0.88474,-0.56381,"STAR"
"5490",0.08756,-0.38004,0.03682,0.49433,0.60603,0.96567,1.09846,1.09845,1.06793,"QSO"
"5491",-0.29622,0.20657,0.15913,-0.22624,-0.28617,-0.33957,0.35968,0.35971,0.3491,"GALAXY"
"5492",0.20319,2.1921,1.3778,1.01346,0.85902,0.63155,0.76143,0.76143,0.62004,"GALAXY"
"5493",-0.78928,0.80983,1.04569,0.73667,0.38222,0.14281,0.84032,0.84035,0.724,"STAR"
"5494",-0.71495,-0.67995,0.22639,0.35852,-0.02489,-0.1365,-1.08969,-1.08966,-1.25776,"GALAXY"
"5495",0.03291,-0.02233,0.36719,0.51685,0.39462,0.69739,-0.24761,-0.24761,0.14893,"GALAXY"
"5496",-0.36481,0.47336,-0.2433,-0.6172,-0.6906,-0.71203,-0.84716,-0.84714,-0.8331,"GALAXY"
"5497",0.57939,1.07998,1.04963,1.79966,1.55591,1.89095,1.45514,1.45512,1.40578,"GALAXY"
"5498",-0.53073,0.26989,0.59874,0.5101,0.32525,0.33648,0.21477,0.21474,0.23354,"QSO"
"5499",0.21597,0.88477,1.46423,0.95578,0.64173,0.43461,0.7702,0.77023,0.65654,"GALAXY"
"5500",-0.1414,0.60679,0.41516,0.02557,-0.15922,-0.26461,0.68084,0.68081,0.54484,"GALAXY"
"5501",0.223,0.32598,1.36379,0.8637,0.5015,0.42536,-0.40716,-0.40715,-0.14523,"GALAXY"
"5502",-0.13956,1.17106,0.74104,0.46936,0.33654,0.27004,-0.35905,-0.35905,-0.12588,"GALAXY"
"5503",-0.78919,-0.74894,-0.73234,-0.53516,-0.31637,-0.0955,-0.63683,-0.6368,-0.38742,"STAR"
"5504",-0.78922,1.55319,1.18889,1.10488,0.67574,0.47951,1.36333,1.36333,1.35546,"STAR"
"5505",-0.72115,-1.44174,-1.72434,-1.85768,-1.94016,-1.98138,-1.42738,-1.42737,-1.76094,"GALAXY"
"5506",-0.78917,0.56555,1.17989,1.22668,1.07003,0.89395,2.08041,2.08039,1.58162,"STAR"
"5507",-0.14766,0.61144,0.64399,0.29242,0.14936,0.06803,-0.14426,-0.1443,0.08203,"GALAXY"
"5508",-0.78944,-2.27621,-2.42923,-2.41154,-2.35411,-2.21279,-1.0392,-1.03919,-1.22348,"STAR"
"5509",-0.78874,-1.63076,-1.81958,-1.81447,-1.73589,-1.62155,-0.66931,-0.66932,-0.4477,"STAR"
"5510",0.36111,0.59784,0.58135,0.7232,0.56246,0.51928,-0.32344,-0.32348,-0.07888,"GALAXY"
"5511",-0.7892,0.21708,0.72748,0.49641,0.52654,0.37178,0.86575,0.86575,0.98001,"STAR"
"5512",0.30723,1.04136,1.3593,1.25052,0.96779,0.66154,1.1367,1.13673,1.42292,"GALAXY"
"5513",3.04895,1.2297,0.62175,1.26492,1.63335,2.22958,0.85792,0.85796,0.96177,"QSO"
"5514",-0.78975,0.04021,0.05757,-0.1619,-0.37836,-0.63528,-1.22753,-1.22752,-1.02165,"STAR"
"5515",-0.10944,0.17699,0.39252,-0.0108,-0.19102,-0.26892,0.09452,0.09449,0.22856,"GALAXY"
"5516",2.60635,0.09823,0.52303,1.06212,1.40607,1.10943,-0.40746,-0.40749,-0.1397,"QSO"
"5517",-0.36471,0.30867,0.13018,-0.22103,-0.30096,-0.35444,-0.44644,-0.44644,-0.0269,"GALAXY"
"5518",1.12249,0.56379,0.98851,1.4423,1.78306,1.39226,1.22852,1.22852,0.96398,"GALAXY"
"5519",-0.78948,-0.64896,-1.26775,-1.53526,-1.54891,-1.50019,-0.74722,-0.74722,-0.5522,"STAR"
"5520",0.37394,0.77011,0.84575,1.0583,1.25543,1.56814,-1.50898,-1.509,-1.69404,"GALAXY"
"5521",-0.78969,0.29778,0.0731,0.38538,0.60701,0.71188,-0.03628,-0.03625,0.13345,"STAR"
"5522",0.22866,0.2753,0.78017,1.07796,0.99132,0.79724,1.43922,1.4392,1.37703,"QSO"
"5523",-0.78849,1.13689,0.60966,1.02043,1.3416,1.60015,-0.39292,-0.39292,-0.14026,"STAR"
"5524",-0.59455,0.01713,0.53225,1.07356,1.34743,1.2629,0.19138,0.19137,0.34965,"GALAXY"
"5525",-0.11594,1.87418,0.53326,0.20518,0.04129,0.02587,-0.36239,-0.36244,-0.12588,"GALAXY"
"5526",0.77448,-0.07196,0.42142,0.61171,0.79058,0.92268,1.95542,1.95541,1.47379,"QSO"
"5527",1.2227,-0.91019,-0.45082,-0.07959,0.10067,0.33847,-1.42702,-1.42703,-1.75818,"QSO"
"5528",0.42337,0.99678,0.82434,1.13935,1.25283,1.20565,1.38397,1.38399,1.29298,"GALAXY"
"5529",-0.59992,-0.40486,-0.79216,-0.94513,-0.94473,-0.97884,-1.39112,-1.39112,-1.47894,"GALAXY"
"5530",-0.12026,0.6848,0.68815,0.48414,0.35613,0.29281,-0.43322,-0.43323,-0.17454,"GALAXY"
"5531",-0.78933,-2.00962,-2.38745,-2.49282,-2.48844,-2.39746,-0.79126,-0.79125,-0.69542,"STAR"
"5532",-0.61007,-1.39816,-1.60279,-1.70104,-1.70745,-1.68124,-1.45142,-1.45141,-1.77698,"GALAXY"
"5533",-0.09053,0.39881,0.79777,0.52647,0.31495,0.19649,-0.15071,-0.15074,0.0306,"GALAXY"
"5534",0.04955,0.8776,1.36112,1.2939,1.48787,1.18529,1.50626,1.50627,1.21502,"GALAXY"
"5535",-0.74482,-1.75639,-1.77858,-1.65514,-1.56772,-1.48526,-1.44331,-1.44328,-1.61441,"GALAXY"
"5536",-0.50375,-0.49994,-0.81198,-1.07129,-1.09795,-1.11409,-0.89659,-0.89659,-0.77946,"GALAXY"
"5537",-0.09375,0.07106,0.21471,0.04284,-0.06518,-0.1309,0.35798,0.35801,0.33251,"GALAXY"
"5538",-0.7329,-1.83021,-2.13855,-2.20926,-2.30906,-2.35926,-1.31152,-1.31152,-1.59451,"GALAXY"
"5539",-0.78986,-1.42042,-1.41216,-1.26874,-1.13976,-1.01078,-0.59175,-0.59175,-0.35591,"STAR"
"5540",-0.48406,0.57632,0.5882,0.55639,0.49781,0.4742,0.00577,0.00575,0.15225,"GALAXY"
"5541",-0.79075,-2.03992,-1.9852,-1.83446,-1.69034,-1.53358,-0.29094,-0.29097,-0.04626,"STAR"
"5542",-0.21534,-1.3523,-1.00503,-0.60071,-0.52503,-0.55587,-1.11336,-1.11337,-0.99677,"QSO"
"5543",-0.78939,0.87712,0.53922,0.776,1.0346,1.06489,1.2597,1.25968,1.03088,"STAR"
"5544",0.94819,-0.11302,0.51232,1.08459,1.48943,1.18904,1.2634,1.26341,1.03475,"GALAXY"
"5545",0.39527,1.42695,0.90783,1.31407,1.21015,1.47541,1.50148,1.50153,1.22552,"GALAXY"
"5546",0.12178,0.02004,0.72463,0.52823,0.07091,-0.08149,-0.52536,-0.52536,-0.22541,"GALAXY"
"5547",-0.63725,-1.06802,-1.23341,-1.27096,-1.27419,-1.261,-1.0233,-1.02328,-0.95917,"GALAXY"
"5548",-0.05818,0.18654,0.3819,0.20934,0.02415,0.02975,-0.31331,-0.31332,-0.07833,"GALAXY"
"5549",-0.65699,1.13448,0.06178,0.74391,0.58274,0.52766,-0.1389,-0.13888,0.0577,"GALAXY"
"5550",-0.78847,-0.66755,-0.51276,-0.21929,0.00475,0.14359,-0.67373,-0.67372,-0.43498,"STAR"
"5551",0.1673,0.38579,1.2605,1.07208,0.76897,0.43934,1.09983,1.09981,1.06406,"GALAXY"
"5552",-0.4323,0.15191,-0.49783,-0.79415,-0.8245,-0.85629,-0.26823,-0.26827,-0.01087,"GALAXY"
"5553",-0.78914,0.01924,-0.58851,-0.73974,-0.7117,-0.64126,0.78341,0.78344,0.62668,"STAR"
"5554",2.07427,-0.25842,0.38525,0.88708,1.10794,1.29062,0.71168,0.71164,0.5924,"QSO"
"5555",-0.6897,-1.23262,-1.5932,-1.70219,-1.71484,-1.70147,-1.33695,-1.33693,-1.61386,"GALAXY"
"5556",-0.78898,-1.01708,-0.98667,-0.79995,-0.59968,-0.45511,-1.31019,-1.31017,-1.46622,"STAR"
"5557",0.02989,1.56536,0.7807,0.5436,0.28612,0.15645,0.06267,0.06265,0.22911,"GALAXY"
"5558",-0.53754,-0.39695,-0.48075,-0.43617,-0.43191,-0.35094,-1.21298,-1.21296,-1.02221,"GALAXY"
"5559",1.81171,-1.30399,-0.79484,-0.29021,-0.09438,0.08052,0.50739,0.50739,0.43204,"QSO"
"5560",0.05135,-1.04148,-0.66216,-0.19403,0.01793,0.22432,-0.80788,-0.80785,-0.58372,"QSO"
"5561",0.62898,0.96876,0.81327,1.07888,1.1541,1.22522,1.50048,1.50051,1.36431,"GALAXY"
"5562",-0.24534,1.44328,0.44183,0.05908,-0.08615,-0.20543,0.49112,0.49113,0.52439,"GALAXY"
"5563",2.7637,0.48715,0.89984,1.48428,1.81461,1.7206,0.5572,0.55718,0.54374,"QSO"
"5564",-0.09757,1.08979,0.62818,0.55247,0.38911,0.35892,-1.23261,-1.2326,-1.47894,"GALAXY"
"5565",-0.68662,-1.16387,-1.53713,-1.66346,-1.6925,-1.71538,-1.56591,-1.5659,-1.98765,"GALAXY"
"5566",-0.63439,-1.58215,-1.62009,-1.50402,-1.4511,-1.35757,-1.24446,-1.24446,-1.39655,"GALAXY"
"5567",-0.14371,0.80693,0.57615,0.40017,0.2311,0.20071,0.54328,0.54329,0.44531,"GALAXY"
"5568",2.22945,-0.00729,0.58613,1.29032,1.30674,1.47666,1.03003,1.03003,1.01706,"QSO"
"5569",-0.03975,0.00362,0.41511,0.08506,-0.25064,-0.35014,0.68181,0.68183,0.55756,"GALAXY"
"5570",-0.65133,-1.39345,-1.72759,-1.86083,-1.87471,-1.86945,-1.62753,-1.62755,-1.7814,"GALAXY"
